KRZAST;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;MANDAT;PORADIMAND;PORADINAHR
13;12;19;"Jiøí";"Hamrozi";"Ing.";"";42;"starosta mìsta Jablunkova";"Jablunkov";598259;1;1;"A";0;0;"N";0;0
13;12;20;"Pavlína";"Stankayová";"Mgr.";"";41;"starostka obce Ostravice";"Ostravice";598542;1;1;"A";0;0;"N";0;0
13;12;21;"Petr";"Kudela";"Ing.";"";51;"zástupce øeditele televize Noe";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;22;"Marcela";"Staòková";"Mgr.";"DiS. MBA";55;"øeditelka Diakonie ÈCE, støediska v Rımaøovì";"Rımaøov";597783;1;1;"A";0;0;"N";0;0
13;12;23;"Petr";"Baránek";"Ing.";"";60;"èlen Rady obce Ludgeøovice";"Ludgeøovice";507971;1;1;"A";0;0;"N";0;0
13;12;24;"Dominik";"Jurèo";"Ing.";"";31;"IT pracovník";"Havíøov";555088;1;1;"A";0;0;"N";0;0
13;12;25;"Zuzana";"Filipková";"Mgr.";"Ph.D.";53;"øeditelka Slezské diakonie";"Chotìbuz";555291;99;1;"A";0;0;"N";0;0
13;12;26;"Jaroslav";"Perútka";"";"";56;"jednatel spoleènosti";"Novı Jièín";599191;1;1;"A";0;0;"N";0;0
13;12;27;"Miroslav";"Paul";"Ing.";"";57;"øeditel spoleènosti";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;28;"Andrea";"Matısková";"Bc.";"";47;"místostarostka obce Bohuslavice, øedit.nezisk.org.";"Bohuslavice";506192;1;1;"A";0;0;"N";0;0
13;12;29;"Tomáš";"Surovka";"Bc.";"";46;"oblastní øeditel Armády spásy v ÈR, z.s.";"Krnov";597520;99;1;"A";0;0;"N";0;0
13;12;30;"Sylva";"Gistingerová";"MUDr.";"";48;"lékaøka";"Prno";507181;1;1;"A";0;0;"N";0;0
13;12;31;"Elena";"Vahalíková";"Mgr.";"";38;"manaerka";"Odry";599701;1;1;"A";0;0;"N";0;0
13;12;32;"Vladislav";"Szkandera";"Mgr.";"";60;"evangelickı faráø";"Orlová";599069;1;1;"A";0;0;"N";0;0
13;12;33;"Martin";"Šrubaø";"Mgr.";"";41;"místostarosta mìsta Vítkov";"Vítkov";511021;1;1;"A";0;0;"N";0;0
13;12;34;"Ilja";"Racek";"Mgr.";"Ph.D.";70;"øeditel divadla";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;35;"Jaromír";"Krejèok";"Ing.";"";54;"starosta obce Sedlištì";"Sedlištì";598674;99;1;"A";0;0;"N";0;0
13;12;36;"Pavla";"Löwenthalová";"MVDr.";"";50;"soukromı zemìdìlec";"Krnov";597520;1;1;"A";0;0;"N";0;0
13;12;37;"Zita";"Kuèová";"Mgr.";"";49;"uèitelka ZŠ";"Frenštát pod Radhoštìm";599344;1;1;"A";0;0;"N";0;0
13;12;38;"Andrzej";"Szyja";"Mgr.";"";41;"øeditel ZŠ";"Karviná";598917;1;1;"A";0;0;"N";0;0
13;12;39;"Ivan";"Drábek";"MUDr.";"";73;"lékaø, psychiatr";"Opava";505927;1;1;"A";0;0;"N";0;0
13;12;40;"Pavel";"Stuchlı";"Mgr.";"";44;"støedoškolskı uèitel";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;41;"Vìra";"Golová";"Bc.";"";48;"místostarostka obce Èeladná";"Èeladná";598071;99;1;"A";0;0;"N";0;0
13;12;42;"Jiøí";"Adamec";"Mgr.";"";42;"uèitel";"Novı Jièín";599191;1;1;"A";0;0;"N";0;0
13;12;43;"Jana";"Jílková";"Ing.";"";63;"daòová poradkynì";"Bruntál";597180;1;1;"A";0;0;"N";0;0
13;12;44;"Markéta";"Vyvleèková";"Ing.";"";34;"projektová manaerka";"Èeskı Tìšín";598933;1;1;"A";0;0;"N";0;0
13;12;45;"Eduard";"Dvorskı";"Ing.";"";56;"místostarosta mìstského obvodu Ostrava-Svinov";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;46;"Tomáš";"Hájovskı";"";"";56;"zahradník, OSVÈ";"Hluèín";507016;1;1;"A";0;0;"N";0;0
13;12;47;"Jaroslav";"Januška";"MUDr.";"Ph.D.";60;"intervenèní kardiolog";"Ostrava";4;99;1;"A";0;0;"N";0;0
13;12;48;"Stanislav";"Štefek";"";"DiS.";32;"vedoucí divize obnovy památek, Radní mìsta Pøíbor";"Pøíbor";599808;1;1;"A";0;0;"N";0;0
13;12;49;"Jana";"Chlebková";"";"";44;"knihovnice";"Vendrynì";554928;1;1;"A";0;0;"N";0;0
13;12;50;"Štìpánka";"Køehlíková";"Mgr.";"DiS.";34;"sociální pracovnice obèanské poradny";"Krnov";597520;1;1;"A";0;0;"N";0;0
13;12;51;"Jaroslav";"Berger";"Ing.";"";62;"starosta obce Horní Lhota";"Horní Lhota";569500;1;1;"A";0;0;"N";0;0
13;12;52;"Jiøí";"Spratek";"Ing.";"";41;"manaer pro øízení rizik";"Šenov";598798;1;1;"A";0;0;"N";0;0
13;12;53;"Markéta";"Nováèková";"";"DiS.";41;"produkèní, soukromı zemìdìlec";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;54;"Kateøina";"Cubrová";"Mgr.";"";43;"školní asistentka";"Tøinec";598810;1;1;"A";0;0;"N";0;0
13;12;55;"Hana";"Burianová";"MUDr.";"";53;"kardioloka, internistka";"Bílovec";599247;99;1;"A";0;0;"N";0;0
13;12;56;"Tomáš";"Baøák";"Ing.";"";45;"ekonom";"Stonava";599140;1;1;"A";0;0;"N";0;0
13;12;57;"Jiøí";"Kuna";"";"";46;"majitel autoopravny";"Václavov u Bruntálu";597945;1;1;"A";0;0;"N";0;0
13;12;58;"Jarmila";"Lišková";"";"";43;"OSVÈ";"Paskov";598569;1;1;"A";0;0;"N";0;0
13;12;59;"Robert";"Osmanèík";"";"";41;"OSVÈ, Radní obce Kozmice";"Kozmice";547182;1;1;"A";0;0;"N";0;0
13;12;60;"Petr";"Jiøíèek";"Ing.";"";50;"IT specialista";"Klimkovice";599549;1;1;"A";0;0;"N";0;0
13;12;61;"Michal";"Král";"Ing.";"";36;"projektovı manaer";"Vøesina";500291;1;1;"A";0;0;"N";0;0
13;12;62;"Bohuslav";"Raszka";"";"";61;"místostarosta obce Vendrynì";"Vendrynì";554928;99;1;"A";0;0;"N";0;0
13;12;63;"Ladislav";"Kubín";"Ing.";"";64;"místostarosta obce Slavkov";"Slavkov";510289;99;1;"A";0;0;"N";0;0
13;12;64;"Vladimír";"Tlach";"Ing.";"";47;"komerèní vozmistr";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;65;"Petr";"Odlevák";"";"";46;"vedoucí prodejny";"Frıdlant nad Ostravicí";598143;1;1;"A";0;0;"N";0;0
13;12;66;"Jan";"Stejskal";"Ing.";"";50;"ekonom";"Krnov";597520;1;1;"A";0;0;"N";0;0
13;12;67;"Oldøich";"Šindler";"";"";46;"agronom";"Odry";599701;99;1;"A";0;0;"N";0;0
13;12;68;"Martin";"Hoøínek";"Bc.";"";28;"koordinátor škol a horolezec";"Opava";505927;1;1;"A";0;0;"N";0;0
13;12;69;"Ondøej";"Lamcha";"Mgr.";"";28;"marketingovı manaer";"Ostrava";4;1;1;"A";0;0;"N";0;0
13;12;70;"Veronika";"Enenkelová";"Mgr.";"";27;"uèitelka";"Havíøov";555088;1;1;"A";0;0;"N";0;0
13;14;1;"Karel";"Svìtnièka";"Mgr. et Bc.";"";60;"právník a nezávislı publicista";"Havíøov";555088;1217;1217;"A";0;0;"N";0;0
13;16;1;"Pavel";"Stanìk";"Ing.";"";53;"místostarosta obce Rychvald, vedoucí autodopravy";"Rychvald";599107;1114;1114;"A";0;0;"N";0;0
13;16;2;"Irena";"Bláhová";"";"";60;"specialista mater.-tech.zásob.,zast.m.obv.Ost.-Jih";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;3;"Josef";"Kuchta";"Ing.";"";57;"technik elektro";"Budišovice";568261;1114;1114;"A";0;0;"N";0;0
13;16;4;"Marek";"Vysockı";"Ing.";"";58;"IT specialista, zast.mìst.obvodu Ostrava-Jih";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;5;"David";"Dudzik";"Ing. et Ing.";"";50;"znalec v oboru elektrotechniky";"Vratimov";598879;1114;1114;"A";0;0;"N";0;0
13;16;6;"Tomáš";"Miczka";"";"";54;"øeditel spoleènosti, krajskı zastupitel";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;7;"Marie";"Malcharová";"";"";56;"vedoucí referent vzdìlávání dospìlıch";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;8;"Pavel";"Pabjan";"";"";69;"ivnostník v dopravì";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;9;"Jan";"Panáèek";"";"";42;"manaer ve zdravotnictví";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;10;"Peter";"Harvánek";"Ing.";"";46;"bankovní manaer";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;11;"Karel";"Sládeèek";"Mgr.";"";57;"ivnostník, majitel školícího stø.,kraj.zastupitel";"Kunèice pod Ondøejníkem";598356;1114;1114;"A";0;0;"N";0;0
13;16;12;"Pavel";"Zapletal";"";"";47;"kontrolor jakosti";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;13;"Jan";"Síla";"MUDr.";"";70;"neurochirurg";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;14;"René";"Kaniok";"";"";48;"ivnostník";"Baška";598011;1114;1114;"A";0;0;"N";0;0
13;16;15;"Radomil";"Bodzsar";"";"";64;"starosta";"Mošnov";568686;1114;1114;"A";0;0;"N";0;0
13;16;16;"Lukáš";"Velièka";"Ing.";"";38;"ivnostník";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;17;"Veronika";"Turská";"";"";46;"ivnostnice";"Havíøov";555088;1114;1114;"A";0;0;"N";0;0
13;16;18;"Zita";"Calabri";"RNDr. Mgr.";"";58;"právnièka a finanèní poradkynì";"Dolní Lhota";506711;1114;1114;"A";0;0;"N";0;0
13;16;19;"Richard";"Górecki";"";"";21;"student VŠ";"Dìtmarovice";598941;1114;1114;"A";0;0;"N";0;0
13;16;20;"Tomáš";"Krpel";"Mgr.";"";53;"pedagog, zastupitel mìsta Frıdku-Místku";"Frıdek-Místek";598003;1114;1114;"A";0;0;"N";0;0
13;16;21;"Petr";"Stuchlík";"";"";52;"zastupitel a èlen Rady mìsta Orlová";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;22;"Robert";"Starı";"";"";51;"zastupitel mìst.obv.MO a Pøívoz,provozní dispeèer";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;23;"Jiøí";"Labaj";"";"";52;"investièní technik";"Bystøice";598062;1114;1114;"A";0;0;"N";0;0
13;16;24;"Tomáš";"Sedlák";"";"DiS., B.Th.";41;"mediátor";"Krnov";597520;1114;1114;"A";0;0;"N";0;0
13;16;25;"Nadìda";"Franková";"MUDr.";"";66;"dìtská neuroloka";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;26;"Gabriela";"Kuznitiusová";"";"";43;"ivnostnice v cestovním ruchu";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;27;"Eva";"Kovalová";"";"";56;"speciální pedagog";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;28;"Oxana";"Sadochová";"";"";48;"zdravotní sestra";"Suchdol nad Odrou";599930;1114;1114;"A";0;0;"N";0;0
13;16;29;"Gabriela";"Poštulková";"";"";29;"operaèní dùstojník bezpeènostní agentury";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;30;"Nadìda";"Stwiertniová";"";"";62;"zdravotní sestra";"Bohumín";599051;1114;1114;"A";0;0;"N";0;0
13;16;31;"Ondøej";"Pavlán";"";"";21;"student";"Malenovice";552593;1114;1114;"A";0;0;"N";0;0
13;16;32;"Marek";"Vjaèka";"";"";48;"technik vıroby";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;33;"Dorota";"Królová";"";"";49;"ivnostnice v oblasti PR";"Rychvald";599107;1114;1114;"A";0;0;"N";0;0
13;16;34;"Jan";"Gavron";"Ing.";"";56;"technik";"Rychvald";599107;1114;1114;"A";0;0;"N";0;0
13;16;35;"Veronika";"Brašová";"";"";27;"studentka VŠ";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;36;"Radomír";"Bystroò";"";"";48;"hudebník, ivnostník";"Karviná";598917;1114;1114;"A";0;0;"N";0;0
13;16;37;"Radim";"Plaèek";"Mgr.";"";39;"obchodní zástupce";"Zbyslavice";568449;1114;1114;"A";0;0;"N";0;0
13;16;38;"Yamato";"Pham";"";"";61;"ivnostnice";"Frenštát pod Radhoštìm";599344;1114;1114;"A";0;0;"N";0;0
13;16;39;"Ladislav";"Neuvirt";"";"";37;"ivnostník ve stavebnictví";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;40;"Petr";"Šainar";"";"";53;"ivnostník v autodopravì";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;41;"Libor";"Vali";"";"";56;"stráník mìstské policie";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;42;"Jan";"Varadzin";"";"";47;"strojní zámeèník";"Havíøov";555088;1114;1114;"A";0;0;"N";0;0
13;16;43;"Milena";"Burgertová";"";"";45;"úøednice";"Novı Jièín";599191;1114;1114;"A";0;0;"N";0;0
13;16;44;"Petr";"Mazúr";"";"";44;"øidiè";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;45;"Oldøich";"Barvenèík";"MVDr.";"";59;"veterinární lékaø";"Luèina";598399;99;1114;"A";0;0;"N";0;0
13;16;46;"Pavel";"Vágner";"";"";55;"ivnostník ve stavebnictví";"Petøvald";599085;1114;1114;"A";0;0;"N";0;0
13;16;47;"Vojtìch";"Klemens";"";"";36;"øidiè";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;48;"Štefan";"Baba";"";"";57;"ivnostník";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;49;"Petr";"Kocáb";"";"";57;"dispeèer";"Havíøov";555088;1114;1114;"A";0;0;"N";0;0
13;16;50;"Štefan";"Albert";"";"";57;"administrativní pracovník";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;51;"Kvìtoslava";"Hermanová";"";"";56;"úøednice";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;52;"Roman";"Tøíska";"";"";48;"horník";"Havíøov";555088;1114;1114;"A";0;0;"N";0;0
13;16;53;"Petr";"Takáè";"";"";45;"hutník";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;54;"Michal";"Krèmáø";"Bc.";"";47;"manaer ve školství";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;55;"Oto";"Lahres";"";"";50;"øidiè";"Novı Jièín";599191;1114;1114;"A";0;0;"N";0;0
13;16;56;"Robin";"Król";"";"";20;"student";"Rychvald";599107;1114;1114;"A";0;0;"N";0;0
13;16;57;"Marcel";"Èech";"";"";45;"automechanik";"Havíøov";555088;1114;1114;"A";0;0;"N";0;0
13;16;58;"Monika";"Brašová";"";"";48;"jeøábnice";"Ostrava";4;1114;1114;"A";0;0;"N";0;0
13;16;59;"Monika";"Kirmanová";"Bc.";"";49;"ivnostnice";"Rychvald";599107;1114;1114;"A";0;0;"N";0;0
13;16;60;"Zbyšek";"Gazda";"";"";58;"trenér";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;61;"Petr";"Paickı";"";"";71;"ivnostník";"Jistebník";599506;1114;1114;"A";0;0;"N";0;0
13;16;62;"Jaromír";"Vıtisk";"Ing.";"";62;"technik";"Novı Jièín";599191;1114;1114;"A";0;0;"N";0;0
13;16;63;"Dušan";"Snášel";"";"";61;"strojaø";"Krnov";597520;99;1114;"A";0;0;"N";0;0
13;16;64;"Soòa";"Królová";"";"";48;"vedoucí pokladní";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;65;"Roman";"yla";"";"";49;"jednatel spoleènosti";"Èeskı Tìšín";598933;1114;1114;"A";0;0;"N";0;0
13;16;66;"Milan";"Marcinkech";"";"";48;"IT pracovník";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;67;"Petr";"Valder";"";"";57;"majitel autoservisu";"Ostrava";4;99;1114;"A";0;0;"N";0;0
13;16;68;"Jan";"Kinka";"";"";46;"øezník-kuchaø";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;16;69;"Jan";"Novotnı";"";"";37;"majitel autoservisu";"Ostrava";4;99;1114;"A";0;0;"N";0;0
13;16;70;"Radomír";"Balon";"";"";63;"technicko-hospodáøskı pracovník";"Orlová";599069;1114;1114;"A";0;0;"N";0;0
13;19;1;"Zuzana";"Klusová";"Mgr.";"";35;"mediál.konzult.a èl.ved.spolku S.O.S. Karviná,z.s.";"Karviná";598917;720;720;"A";0;0;"N";0;0
13;19;2;"Arnošt";"ídek";"Mgr.";"Ph.D.";44;"øeditel základní školy";"Ostrava";4;99;720;"A";0;0;"N";0;0
13;19;3;"Jan";"Nezhyba";"";"";43;"special.na vıšk.práce a konzult.v oblasti ekologie";"Havíøov";555088;720;720;"A";0;0;"N";0;0
13;19;4;"Jiøí";"Demel";"";"";62;"IT manaer a podnikatel";"Pøíbor";599808;720;720;"A";0;0;"N";0;0
13;19;5;"Leonard";"Varga";"";"";33;"spolumajitel obchodu a cestovatel";"Frıdek-Místek";598003;720;720;"A";0;0;"N";0;0
13;19;6;"Pavel";"Koøízek";"Ing.";"";48;"IT specialista a radní statutárního mìsta Opava";"Opava";505927;720;720;"A";0;0;"N";0;0
13;19;7;"Martina";"Dušková";"";"";33;"sociální pracovnice";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;8;"Jakub";"Dedek";"";"";28;"krajskı koordinátor Èeské pirátské strany";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;9;"Ondøej";"Ruèka";"JUDr.";"";37;"právník";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;10;"Jan";"Kunze";"Ing.";"";44;"dramaturg a kurátor";"Opava";505927;99;720;"A";0;0;"N";0;0
13;19;11;"Michaela";"Davidová";"Mgr.";"";35;"PR & marketing specialistka";"Frıdek-Místek";598003;720;720;"A";0;0;"N";0;0
13;19;12;"Hana";"Bròáková";"Bc.";"";48;"nám.pro str.plán.,škol.,sport a kulturu st.m.Opava";"Opava";505927;720;720;"A";0;0;"N";0;0
13;19;13;"Romana";"Körösi";"";"";46;"IT receptionist manager";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;14;"Rostislav";"Øeha";"Ing.";"";47;"místost.MO a Pøívozu pro otevøen.radnici a iv.pr.";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;15;"Pavlína";"Nováèková";"Bc.";"";32;"kulturní pracovnice";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;16;"Jakub";"Vontroba";"Ing.";"";25;"student ekonomie, redaktor a editor";"Èeskı Tìšín";598933;720;720;"A";0;0;"N";0;0
13;19;17;"Michal";"Najvárek";"";"";43;"IT programátor a šéfredaktor";"Šenov";598798;720;720;"A";0;0;"N";0;0
13;19;18;"Jakub";"Tichı";"Bc. et Bc.";"";35;"øeditel divadla";"Frıdek-Místek";598003;720;720;"A";0;0;"N";0;0
13;19;19;"Jaroslav";"Hoøejší";"Ing.";"";37;"IT Programátor";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;20;"Michal";"Breškovec";"Ing.";"";41;"architekt poèítaèovıch sítí";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;21;"Radek";"Simkaniè";"Ing.";"DiS.";31;"IT Progr., Computer Vision developer a doktorand";"Pustìjov";568775;720;720;"A";0;0;"N";0;0
13;19;22;"Bára";"Branná";"BcA.";"DiS.";24;"studentka psychologie";"Èeskı Tìšín";598933;720;720;"A";0;0;"N";0;0
13;19;23;"Jiøí";"Rajnoch";"Ing.";"";31;"radní mìstského obvodu Poruba";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;24;"Jakub";"Jeíšek";"Ing.";"";38;"správce sítì";"Bohumín";599051;720;720;"A";0;0;"N";0;0
13;19;25;"Zdeòka";"Kupcová";"";"";44;"specialistka inform.servisu ve zdravot.pojišovnì";"Orlová";599069;720;720;"A";0;0;"N";0;0
13;19;26;"Martin";"Rédr";"Mgr.";"";44;"sociální pracovník";"Havíøov";555088;720;720;"A";0;0;"N";0;0
13;19;27;"Vladimír";"Dubovı";"";"";53;"invalidní dùchodce, akvaponista a aktivní obèan";"Petøvald";599085;720;720;"A";0;0;"N";0;0
13;19;28;"Emil";"Adámek";"Ing.";"Ph.D.";31;"vysokoškolskı pedagog";"Novı Jièín";599191;720;720;"A";0;0;"N";0;0
13;19;29;"Cyril";"Koky";"";"";32;"projektant a jednatel";"Frıdek-Místek";598003;720;720;"A";0;0;"N";0;0
13;19;30;"Lukáš";"Chlebik";"";"";34;"grafik";"Èeskı Tìšín";598933;720;720;"A";0;0;"N";0;0
13;19;31;"Petr";"Kopeènı";"Ing.";"";36;"automatizaèní inenır";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;32;"Viktor";"Horkı";"";"";29;"podnikatel";"Bohumín";599051;720;720;"A";0;0;"N";0;0
13;19;33;"Michael";"Roj";"";"";29;"obchodní zástupce";"Bohumín";599051;720;720;"A";0;0;"N";0;0
13;19;34;"Igor";"Jurièek";"Mgr.";"";39;"pøekladatel a podnikatel";"Frıdek-Místek";598003;720;720;"A";0;0;"N";0;0
13;19;35;"Filip";"Malik";"Mgr.";"";38;"architekt informaèních systémù";"Tøinec";598810;99;720;"A";0;0;"N";0;0
13;19;36;"Roman";"Vanìk";"Mgr.";"";31;"uèitel";"Tøinec";598810;99;720;"A";0;0;"N";0;0
13;19;37;"Ladislav";"Stehlík";"Ing.";"";42;"konstruktér";"Kopøivnice";599565;720;720;"A";0;0;"N";0;0
13;19;38;"Michael";"Sikora";"Mgr.";"";27;"zástupce vedoucího prodejny";"Tøinec";598810;99;720;"A";0;0;"N";0;0
13;19;39;"Jan";"Rejman";"Ing. Bc.";"DiS.";35;"vedoucí finanèního odboru";"Frenštát pod Radhoštìm";599344;99;720;"A";0;0;"N";0;0
13;19;40;"Václav";"Parchaòskı";"Ing.";"Ph.D.";32;"architekt informaèních systémù";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;41;"Martin";"Kmec";"";"";44;"sítotiskaø";"Havíøov";555088;720;720;"A";0;0;"N";0;0
13;19;42;"Ján";"Jaroò";"Ing. arch.";"";31;"architekt";"Bohumín";599051;720;720;"A";0;0;"N";0;0
13;19;43;"Karel";"Záleskı";"Ing.";"";47;"projektant";"Opava";505927;99;720;"A";0;0;"N";0;0
13;19;44;"Andrea";"Branná";"Bc.";"";52;"prùvodkynì v Montessori dìtské skupinì";"Èeskı Tìšín";598933;99;720;"A";0;0;"N";0;0
13;19;45;"Roman";"Jurík";"BA (Hons)";"";41;"podnikatel";"Frenštát pod Radhoštìm";599344;99;720;"A";0;0;"N";0;0
13;19;46;"Pavel";"Gazda";"Mgr.";"";58;"IT Programátor";"Opava";505927;720;720;"A";0;0;"N";0;0
13;19;47;"Zdenìk";"Jaroò";"Ing.";"";60;"projektant";"Bohumín";599051;720;720;"A";0;0;"N";0;0
13;19;48;"Simona";"Masaøíková";"Mgr.";"";38;"sociální pracovnice";"Ostrava";4;99;720;"A";0;0;"N";0;0
13;19;49;"Tomáš";"Hof";"Ing. Mgr.";"";37;"bankéø";"Kopøivnice";599565;99;720;"A";0;0;"N";0;0
13;19;50;"Jiøí";"Lavickı";"Ing.";"";31;"osobní bankéø";"Ostrava";4;99;720;"A";0;0;"N";0;0
13;19;51;"Lubomír";"Lukšík";"Bc.";"";35;"ved.nízkoprahového zaø.pro dìti a mláde,soc.prac.";"Èeskı Tìšín";598933;99;720;"A";0;0;"N";0;0
13;19;52;"Petr";"Bainar";"Ing.";"";31;"softwarovı inenır";"Ostrava";4;99;720;"A";0;0;"N";0;0
13;19;53;"Gabriela";"Maceèková";"";"";23;"administrativní pracovnice";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;54;"Michal";"Šoltys";"";"";34;"valcíø";"Karviná";598917;720;720;"A";0;0;"N";0;0
13;19;55;"Marek";"Èmiel";"";"";28;"jednatel";"Krmelín";598348;720;720;"A";0;0;"N";0;0
13;19;56;"Alena";"Klocová";"Mgr.";"";52;"konzultantka rozvojovıch projektù";"Karviná";598917;720;720;"A";0;0;"N";0;0
13;19;57;"Gabriela";"Lacková";"Bc.";"";48;"øeditelka mateøské školy";"Opava";505927;720;720;"A";0;0;"N";0;0
13;19;58;"Jana";"Oanová";"Ing.";"";42;"PR & marketing specialistka a copywriterka";"Èeladná";598071;99;720;"A";0;0;"N";0;0
13;19;59;"Jaroslav";"Kocián";"MgA.";"";41;"støedoškolskı pedagog a fotograf";"Havíøov";555088;99;720;"A";0;0;"N";0;0
13;19;60;"Marian";"Babic";"Mgr.";"";38;"advokát";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;61;"Veronika";"Murzynová";"";"";34;"asistentka poslance";"Ostrava";4;720;720;"A";0;0;"N";0;0
13;19;62;"Tereza";"Kaslová";"Ing.";"";33;"øeditelka lesní školky";"Tìrlicko";599158;99;720;"A";0;0;"N";0;0
13;19;63;"Adam";"Wantulok";"";"";43;"obchodní referent";"Tìrlicko";599158;99;720;"A";0;0;"N";0;0
13;19;64;"Pavel";"Kotásek";"";"";41;"specialista studií a energetik";"Krnov";597520;720;720;"A";0;0;"N";0;0
13;19;65;"Rostislav";"Matuška";"Ing.";"";33;"IT specialista a personalista";"Hluèín";507016;720;720;"A";0;0;"N";0;0
13;19;66;"Daniel";"Galuszka";"Mgr.";"";25;"zastupitel mìsta Bohumína";"Bohumín";599051;720;720;"A";0;0;"N";0;0
